id,web_name,full_name,team_id,team_name,position,status,status_description,chance_of_playing_next,news,minutes,starts,goals_scored,assists,yellow_cards,red_cards,influence,creativity,threat,ict_index,current_gameweek,recent_minutes_last_5,times_unavailable_last_10,max_consecutive_unavailable,total_minutes_last_10,total_upcoming_fixtures,congestion_level,workload_intensity,is_overworked,availability_score,injury_prone,physical_demand,position_risk,congestion_numeric
552,Sadiki,Noah Sadiki,17,Sunderland,MID,a,Available,100.0,,1414,16,0,0,4,0,159.4,155.6,37.0,35.3,21,0,5,5,431,17,High,83.17647058823529,0,5,1,4,2,2
553,Talbi,Chemsdine Talbi,17,Sunderland,MID,n,Not in squad,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,881,9,2,2,0,0,128.4,126.7,123.0,37.3,21,0,5,5,294,17,High,88.1,0,5,1,0,2,2
554,Ba,Abdoullah Ba,17,Sunderland,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
555,Browne,Alan Browne,17,Sunderland,MID,u,Unavailable,0.0,has joined Middlesbrough on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
556,Ekwah,Pierre Ekwah Elimby,17,Sunderland,MID,u,Unavailable,0.0,Has joined AS Saint-Etienne permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
557,H.Jones,Harrison Jones,17,Sunderland,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
558,Matete,Jay Matete,17,Sunderland,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
559,Triantis,Nectarios Triantis,17,Sunderland,MID,u,Unavailable,0.0,has joined Minnesota United permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
560,Isidor,Wilson Isidor,17,Sunderland,FWD,a,Available,100.0,,970,11,4,0,1,0,160.4,22.2,345.0,52.6,21,72,2,2,300,17,High,80.83333333333333,0,8,0,1,2,2
561,Mayenda,Eliezer Mayenda Dossou,17,Sunderland,FWD,a,Available,100.0,,492,5,1,0,0,0,65.2,39.4,110.0,21.1,21,231,5,5,232,17,High,82.0,0,5,1,0,2,2
562,Abdullahi,Ahmed Abdullahi,17,Sunderland,FWD,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
563,Luís Hemir,Luís Hemir Silva Semedo,17,Sunderland,FWD,u,Unavailable,0.0,has joined Moreirense on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
564,Rusyn,Nazarii Rusyn,17,Sunderland,FWD,u,Unavailable,0.0,has joined Arka on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
668,Xhaka,Granit Xhaka,17,Sunderland,MID,a,Available,100.0,,1872,21,1,5,4,0,515.8,413.9,77.0,100.6,21,450,0,0,882,17,High,85.0909090909091,1,10,0,4,2,2
670,Roefs,Robin Roefs,17,Sunderland,GK,a,Available,100.0,,1890,21,0,0,2,0,593.2,40.0,0.0,63.2,21,450,0,0,900,17,High,85.9090909090909,1,10,0,2,0,2
678,Masuaku,Arthur Masuaku,17,Sunderland,DEF,a,Available,100.0,,125,2,0,0,1,0,21.8,20.1,7.0,4.9,21,0,10,14,0,17,High,41.666666666666664,0,0,1,1,1,2
683,Alderete,Omar Alderete,17,Sunderland,DEF,a,Available,100.0,,1469,16,1,1,3,0,434.2,61.6,192.0,69.1,21,442,1,4,802,17,High,86.41176470588235,1,9,0,3,1,2
694,Mukiele,Nordi Mukiele,17,Sunderland,DEF,a,Available,100.0,,1710,19,1,2,3,0,439.4,168.3,105.0,71.3,21,450,0,1,900,17,High,85.5,1,10,0,3,1,2
724,Geertruida,Lutsharel Geertruida,17,Sunderland,DEF,a,Available,100.0,,970,10,0,0,0,0,156.2,63.6,34.0,25.4,21,438,1,1,633,17,High,88.18181818181819,1,9,0,0,1,2
730,Brobbey,Brian Brobbey,17,Sunderland,FWD,a,Available,100.0,,698,7,3,1,1,0,144.4,46.3,173.0,35.5,21,375,0,1,592,17,High,87.25,0,10,0,1,2,2
735,Traoré,Bertrand Traoré,17,Sunderland,MID,d,Doubtful,75.0,Knock - 75% chance of playing,607,9,1,1,1,0,115.6,108.1,135.0,35.9,21,0,6,5,249,17,High,60.7,0,4,1,1,2,2
774,Jenson Jones,Jenson Jones,17,Sunderland,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,4,4,0,17,High,0.0,0,6,1,0,1,2
775,Tutierov,Tymur Tutierov,17,Sunderland,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,4,4,0,17,High,0.0,0,6,1,0,2,2
565,Vicario,Guglielmo Vicario,18,Spurs,GK,a,Available,100.0,,1890,21,0,0,1,0,474.0,0.1,0.0,47.5,21,450,0,0,900,17,High,85.9090909090909,1,10,0,1,0,2
566,Austin,Brandon Austin,18,Spurs,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
567,Kinsky,Antonín Kinský,18,Spurs,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
568,Pedro Porro,Pedro Porro Sauceda,18,Spurs,DEF,a,Available,100.0,,1685,19,0,2,5,0,363.2,423.6,71.0,86.0,21,450,0,0,822,17,High,84.25,1,10,0,5,1,2
569,Romero,Cristian Romero,18,Spurs,DEF,a,Available,100.0,,1457,16,2,1,7,1,426.2,97.0,150.0,67.3,21,360,2,2,710,17,High,85.70588235294117,0,8,0,10,1,2
570,Danso,Kevin Danso,18,Spurs,DEF,a,Available,100.0,,581,7,0,0,4,0,175.2,7.1,8.0,19.1,21,90,5,3,324,17,High,72.625,0,5,1,4,1,2
571,Davies,Ben Davies,18,Spurs,DEF,a,Available,100.0,,118,1,1,0,0,0,64.8,18.2,52.0,13.5,21,87,8,15,118,17,High,59.0,0,2,1,0,1,2
572,Dragusin,Radu Drăgușin,18,Spurs,DEF,a,Available,100.0,,5,0,0,0,0,0,0.0,0.3,4.0,0.4,21,5,9,17,5,17,High,5.0,0,1,1,0,1,2
573,Spence,Djed Spence,18,Spurs,DEF,a,Available,100.0,,1345,16,0,0,2,0,168.8,121.7,77.0,36.6,21,362,2,2,587,17,High,79.11764705882354,0,8,0,2,1,2
574,Udogie,Destiny Udogie,18,Spurs,DEF,a,Available,100.0,,605,6,0,1,1,0,119.0,98.3,57.0,27.4,21,0,7,7,264,17,High,86.42857142857143,0,3,1,1,1,2
575,Van de Ven,Micky van de Ven,18,Spurs,DEF,a,Available,100.0,,1789,20,3,1,5,0,417.6,72.2,172.0,66.2,21,450,1,1,810,17,High,85.19047619047619,1,9,0,5,1,2
576,Phillips,Ashley Phillips,18,Spurs,DEF,u,Unavailable,0.0,Has joined Stoke City on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
577,Takai,Takai Kōta,18,Spurs,DEF,u,Unavailable,0.0,has joined Borussia Mönchengladbach on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
578,Vuskovic,Luka Vušković,18,Spurs,DEF,u,Unavailable,0.0,has joined Hamburger SV on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
579,Son,Son Heung-min,18,Spurs,MID,u,Unavailable,0.0,Has joined Los Angeles FC permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
581,Maddison,James Maddison,18,Spurs,MID,i,Injured,0.0,Anterior cruciate ligament - Unknown return date,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
582,Kudus,Mohammed Kudus,18,Spurs,MID,i,Injured,0.0,Thigh injury - Expected back 11 Apr,1535,19,2,6,3,0,333.4,413.8,302.0,104.7,21,249,1,1,660,17,High,76.75,0,9,0,3,2,2
583,Kulusevski,Dejan Kulusevski,18,Spurs,MID,i,Injured,0.0,Knee injury - Unknown return date,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
584,Tel,Mathys Tel,18,Spurs,MID,a,Available,100.0,,461,5,3,1,0,0,135.6,81.7,103.0,32.2,21,187,4,2,215,17,High,76.83333333333333,0,6,1,0,2,2
585,Bentancur,Rodrigo Bentancur,18,Spurs,MID,d,Doubtful,50.0,Hamstring injury - 50% chance of playing,1407,17,1,1,5,0,268.6,159.7,85.0,51.6,21,445,0,1,752,17,High,78.16666666666667,1,10,0,5,2,2
586,Bergvall,Lucas Bergvall,18,Spurs,MID,d,Doubtful,75.0,Knock - 75% chance of playing,798,10,1,2,2,0,133.4,77.4,127.0,33.9,21,206,3,2,389,17,High,72.54545454545455,0,7,1,2,2,2
587,Bissouma,Yves Bissouma,18,Spurs,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
588,Odobert,Wilson Odobert,18,Spurs,MID,a,Available,100.0,,706,6,0,1,0,0,97.6,175.2,120.0,39.2,21,216,1,1,330,17,High,100.85714285714286,0,9,0,0,2,2
589,Solomon,Manor Solomon,18,Spurs,MID,u,Unavailable,0.0,has joined Fiorentina on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
590,Bryan,Bryan Gil Salvatierra,18,Spurs,MID,u,Unavailable,0.0,has joined Girona permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
591,Gray,Archie Gray,18,Spurs,MID,a,Available,100.0,,600,8,1,0,3,0,91.0,44.6,78.0,21.3,21,319,1,7,529,17,High,66.66666666666667,0,9,0,3,2,2
592,Moore,Mikey Moore,18,Spurs,MID,u,Unavailable,0.0,Has joined Rangers on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
593,P.M.Sarr,Pape Matar Sarr,18,Spurs,MID,n,Not in squad,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,703,7,2,2,0,0,154.6,84.7,94.0,33.4,21,0,6,6,133,17,High,87.875,0,4,1,0,2,2
594,Min-hyeok,Yang Min-hyeok,18,Spurs,MID,u,Unavailable,0.0,has joined Coventry City on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
595,Olusesi,Callum Olusesi,18,Spurs,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
596,Solanke,Dominic Solanke-Mitchell,18,Spurs,FWD,a,Available,100.0,,31,0,0,0,0,0,6.0,0.3,25.0,3.1,21,0,10,19,0,17,High,31.0,0,0,1,0,2,2
597,Richarlison,Richarlison de Andrade,18,Spurs,FWD,d,Doubtful,75.0,Hamstring injury - 75% chance of playing,1276,13,7,3,4,0,381.8,159.3,464.0,100.4,21,303,0,0,645,17,High,91.14285714285714,0,10,0,4,2,2
598,Lankshear,Will Lankshear,18,Spurs,FWD,u,Unavailable,0.0,Has joined Oxford United on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
599,Scarlett,Dane Scarlett,18,Spurs,FWD,a,Available,100.0,,2,0,0,0,0,0,0.0,0.1,2.0,0.2,21,2,9,19,2,17,High,2.0,0,1,1,0,2,2
673,J.Palhinha,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,18,Spurs,MID,a,Available,100.0,,1299,14,3,3,5,0,385.8,85.3,138.0,61.1,21,233,1,1,438,17,High,86.6,0,9,0,5,2,2
717,Xavi,Xavi Simons,18,Spurs,MID,a,Available,100.0,,920,10,1,3,2,1,173.2,181.3,102.0,45.7,21,122,3,3,390,17,High,83.63636363636364,0,7,1,5,2,2
726,Kolo Muani,Randal Kolo Muani,18,Spurs,FWD,a,Available,100.0,,832,10,0,0,2,0,67.6,137.7,141.0,34.0,21,301,0,4,643,17,High,75.63636363636364,0,10,0,2,2,2
745,Byfield,Jun'ai Byfield,18,Spurs,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,14,0,17,High,0.0,0,0,1,0,1,2
750,Rowswell,James Rowswell,18,Spurs,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,11,0,17,High,0.0,0,0,1,0,1,2
751,Akhamrich,Yusuf Akhamrich,18,Spurs,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,11,0,17,High,0.0,0,0,1,0,2,2
790,Williams-Barnett,Lucá Williams-Barnett,18,Spurs,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,2,2,0,17,High,0.0,0,8,0,0,2,2
149,Igor,Igor Julio dos Santos de Paulo,19,West Ham,DEF,a,Available,100.0,,103,1,0,0,0,0,25.8,10.6,0.0,3.6,21,0,9,9,90,17,High,51.5,0,1,1,0,1,2
600,Areola,Alphonse Areola,19,West Ham,GK,a,Available,100.0,,1530,17,0,1,0,0,513.4,10.0,0.0,52.2,21,450,0,4,900,17,High,85.0,1,10,0,0,0,2
601,Foderingham,Wes Foderingham,19,West Ham,GK,u,Unavailable,0.0,has joined Aris Limassol permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
602,Hegyi,Krisztián Hegyi,19,West Ham,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
603,Diouf,El Hadji Malick Diouf,19,West Ham,DEF,n,Not in squad,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,1387,15,0,4,3,0,267.4,158.3,64.0,49.0,21,0,5,5,442,17,High,86.6875,0,5,1,3,1,2
604,Emerson,Emerson Palmieri dos Santos,19,West Ham,DEF,u,Unavailable,0.0,has joined Marseille permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
605,Kilman,Maximilian Kilman,19,West Ham,DEF,a,Available,100.0,,1533,17,0,0,4,0,380.8,55.6,60.0,49.7,21,360,3,1,543,17,High,85.16666666666667,0,7,1,4,1,2
606,Mavropanos,Konstantinos Mavropanos,19,West Ham,DEF,d,Doubtful,75.0,Neck - 75% chance of playing,1091,11,0,0,2,0,277.4,10.8,105.0,39.3,21,236,2,4,596,17,High,90.91666666666667,0,8,0,2,1,2
607,N.Aguerd,Nayef Aguerd,19,West Ham,DEF,u,Unavailable,0.0,has joined Marseille permanently.,180,2,0,0,0,0,39.0,3.9,8.0,5.1,21,0,10,19,0,17,High,60.0,0,0,1,0,1,2
608,Scarles,Ollie Scarles,19,West Ham,DEF,a,Available,100.0,,464,7,0,0,0,0,92.8,44.6,18.0,15.6,21,395,5,7,395,17,High,58.0,0,5,1,0,1,2
609,Todibo,Jean-Clair Todibo,19,West Ham,DEF,a,Available,100.0,,1251,15,0,1,4,0,277.4,62.8,15.0,35.6,21,315,1,5,765,17,High,78.1875,0,9,0,4,1,2
610,Wan-Bissaka,Aaron Wan-Bissaka,19,West Ham,DEF,a,Available,100.0,,1011,11,0,1,2,0,195.8,171.4,18.0,38.7,21,0,5,5,450,17,High,84.25,0,5,1,2,1,2
611,Casey,Kaelan Casey,19,West Ham,DEF,u,Unavailable,0.0,Has joined Swansea City on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
612,L.Paquetá,Lucas Tolentino Coelho de Lima,19,West Ham,MID,a,Available,100.0,,1513,18,4,2,5,1,374.6,397.2,186.0,95.7,21,302,3,1,554,17,High,79.63157894736842,0,7,1,8,2,2
613,Souček,Tomáš Souček,19,West Ham,MID,a,Available,100.0,,716,7,2,2,0,1,193.2,54.5,206.0,45.4,21,162,0,3,294,17,High,89.5,0,10,0,3,2,2
614,Ward-Prowse,James Ward-Prowse,19,West Ham,MID,a,Available,100.0,,414,5,0,0,0,0,56.6,176.3,6.0,23.9,21,0,10,16,0,17,High,69.0,0,0,1,0,2,2
615,Summerville,Crysencio Summerville,19,West Ham,MID,a,Available,100.0,,1137,14,0,3,3,0,117.6,173.8,211.0,50.3,21,340,3,3,498,17,High,75.8,0,7,1,3,2,2
616,Álvarez,Edson Álvarez Velázquez,19,West Ham,MID,u,Unavailable,0.0,Has joined Fenerbahçe on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
617,Cornet,Maxwel Cornet,19,West Ham,MID,u,Unavailable,0.0,has joined Genoa on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
618,G.Rodriguez,Guido Rodríguez,19,West Ham,MID,a,Available,100.0,,164,2,0,0,1,0,5.6,6.0,2.0,1.3,21,11,7,6,75,17,High,54.666666666666664,0,3,1,1,2,2
619,L.Guilherme,Luis Guilherme Lira dos Santos,19,West Ham,MID,u,Unavailable,0.0,has joined Sporting CP permanently.,121,1,0,0,0,0,9.2,14.5,4.0,2.5,21,0,8,8,67,17,High,60.5,0,2,1,0,2,2
620,Earthy,George Earthy,19,West Ham,MID,a,Available,100.0,,8,0,0,0,0,0,0.0,1.5,2.0,0.4,21,8,9,17,8,17,High,8.0,0,1,1,0,2,2
621,Irving,Andy Irving,19,West Ham,MID,a,Available,100.0,,156,2,0,0,0,0,31.6,52.3,2.0,8.6,21,0,9,7,7,17,High,52.0,0,1,1,0,2,2
622,Orford,Lewis Orford,19,West Ham,MID,u,Unavailable,0.0,has joined Stevenage on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
623,Potts,Freddie Potts,19,West Ham,MID,a,Available,100.0,,967,10,0,1,1,0,159.0,124.8,35.0,31.9,21,313,0,3,685,17,High,87.9090909090909,0,10,0,1,2,2
624,Bowen,Jarrod Bowen,19,West Ham,FWD,a,Available,100.0,,1890,21,6,2,2,0,399.2,267.2,566.0,123.1,21,450,0,0,900,17,High,85.9090909090909,1,10,0,2,2,2
625,Füllkrug,Niclas Füllkrug,19,West Ham,FWD,u,Unavailable,0.0,has joined AC Milan on loan for the rest of the season.,407,5,0,0,0,0,26.0,85.1,130.0,23.8,21,0,8,8,28,17,High,67.83333333333333,0,2,1,0,2,2
626,Marshall,Callum Marshall,19,West Ham,FWD,u,Unavailable,0.0,has joined VfL Bochum 1848 on loan for the rest of the season.,58,0,0,0,0,0,1.2,0.1,7.0,0.8,21,0,10,13,0,17,High,58.0,0,0,1,0,2,2
659,Walker-Peters,Kyle Walker-Peters,19,West Ham,DEF,a,Available,100.0,,952,10,1,0,2,0,202.2,87.9,98.0,38.9,21,442,4,4,487,17,High,86.54545454545455,1,6,1,2,1,2
671,Wilson,Callum Wilson,19,West Ham,FWD,a,Available,100.0,,803,8,4,2,0,0,178.2,60.5,266.0,49.7,21,197,1,3,438,17,High,89.22222222222223,0,9,0,0,2,2
679,Hermansen,Mads Hermansen,19,West Ham,GK,a,Available,100.0,,360,4,0,0,0,0,84.8,0.0,0.0,8.5,21,0,10,17,0,17,High,72.0,0,0,1,0,0,2
708,M.Fernandes,Mateus Gonçalo Espanha Fernandes,19,West Ham,MID,a,Available,100.0,,1493,18,2,1,2,0,337.2,360.6,69.0,76.8,21,427,0,0,851,17,High,78.57894736842105,1,10,0,2,2,2
718,S.Magassa,Soungoutou Magassa,19,West Ham,MID,a,Available,100.0,,732,9,1,0,2,0,149.6,66.4,37.0,25.3,21,298,2,1,543,17,High,73.2,0,8,0,2,2,2
738,Fabianski,Lukasz Fabianski,19,West Ham,GK,d,Doubtful,25.0,Back injury - 25% chance of playing,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,18,0,17,High,0.0,0,0,1,0,0,2
747,Mayers,Ezra Mayers,19,West Ham,DEF,a,Available,100.0,,112,0,0,0,0,0,21.2,33.8,9.0,6.4,21,105,5,5,112,17,High,112.0,0,5,1,0,1,2
752,Golambeckis,Airidas Golambeckis,19,West Ham,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,11,0,17,High,0.0,0,0,1,0,1,2
758,Mohamadou Kanté,Mohamadou Kanté,19,West Ham,MID,a,Available,100.0,,16,0,0,0,0,0,4.4,10.9,4.0,1.7,21,7,5,2,16,17,High,16.0,0,5,1,0,2,2
785,Pablo,Pablo Felipe Pereira de Jesus,19,West Ham,FWD,a,Available,100.0,,27,0,0,0,0,0,0.4,12.3,4.0,1.7,21,27,1,1,27,17,High,27.0,0,9,0,0,2,2
791,Taty,Valentín Castellanos,19,West Ham,FWD,a,Available,100.0,,90,1,0,0,0,0,5.0,21.9,44.0,7.1,21,90,0,0,90,17,High,45.0,0,10,0,0,2,2
627,Johnstone,Sam Johnstone,20,Wolves,GK,a,Available,100.0,,1080,12,0,0,0,0,308.0,0.1,0.0,30.8,21,0,5,5,450,17,High,83.07692307692308,0,5,1,0,0,2
628,José Sá,José Malheiro de Sá,20,Wolves,GK,a,Available,100.0,,810,9,0,0,1,0,149.2,10.0,0.0,16.1,21,450,5,11,450,17,High,81.0,1,5,1,1,0,2
629,Bentley,Daniel Bentley,20,Wolves,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
631,Agbadou,Emmanuel Agbadou,20,Wolves,DEF,a,Available,100.0,,1010,11,0,0,1,1,286.4,65.2,69.0,42.1,21,0,5,5,450,17,High,84.16666666666667,0,5,1,4,1,2
632,Doherty,Matt Doherty,20,Wolves,DEF,a,Available,100.0,,599,8,0,0,4,0,104.4,50.1,18.0,17.3,21,240,6,7,308,17,High,66.55555555555556,0,4,1,4,1,2
633,H.Bueno,Hugo Bueno López,20,Wolves,DEF,a,Available,100.0,,1158,12,0,2,1,0,280.0,358.5,106.0,74.7,21,331,3,2,366,17,High,89.07692307692308,0,7,1,1,1,2
634,Mosquera,Yerson Mosquera Valdelamar,20,Wolves,DEF,a,Available,100.0,,866,10,0,0,6,0,178.6,75.8,88.0,34.2,21,348,2,3,684,17,High,78.72727272727273,0,8,0,6,1,2
635,R.Gomes,Rodrigo Martins Gomes,20,Wolves,DEF,a,Available,100.0,,331,4,1,0,0,0,60.2,40.4,103.0,20.5,21,0,10,12,0,17,High,66.2,0,0,1,0,1,2
636,S.Bueno,Santiago Ignacio Bueno,20,Wolves,DEF,a,Available,100.0,,1024,11,2,1,2,0,285.0,59.8,107.0,45.1,21,360,6,5,360,17,High,85.33333333333333,0,4,1,2,1,2
637,Toti,Toti Gomes,20,Wolves,DEF,i,Injured,0.0,Hamstring injury - Unknown return date,949,12,0,0,1,1,212.2,77.4,29.0,31.9,21,0,5,5,424,17,High,73.0,0,5,1,4,1,2
638,Hoever,Ki-Jana Hoever,20,Wolves,DEF,a,Available,100.0,,423,6,0,0,0,0,101.4,87.8,13.0,20.3,21,80,7,5,174,17,High,60.42857142857143,0,3,1,0,1,2
639,Meupiyou,Bastien Meupiyou Menadjou,20,Wolves,DEF,u,Unavailable,0.0,On loan to FC Alverca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
640,Pedro Lima,Pedro Cardoso de Lima,20,Wolves,DEF,a,Available,100.0,,1,0,0,0,0,0,0.2,0.1,0.0,0.0,21,1,9,20,1,17,High,1.0,0,1,1,0,1,2
641,Pond,Alfie Pond,20,Wolves,DEF,u,Unavailable,0.0,has joined Crewe Alexandra on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
642,Hee Chan,Hwang Hee-chan,20,Wolves,MID,a,Available,100.0,,879,11,2,1,3,0,117.4,113.8,136.0,36.1,21,387,2,1,513,17,High,73.25,0,8,0,3,2,2
643,André,André Trindade da Costa Neto,20,Wolves,MID,a,Available,100.0,,1423,15,0,0,5,0,218.8,190.4,15.0,42.4,21,270,1,1,720,17,High,88.9375,0,9,0,5,2,2
644,Bellegarde,Jean-Ricner Bellegarde,20,Wolves,MID,i,Injured,0.0,Hamstring injury - Expected back 24 Jan,685,9,1,0,1,0,111.2,91.3,93.0,29.4,21,0,6,6,211,17,High,68.5,0,4,1,1,2,2
645,Fer López,Fer López González,20,Wolves,MID,a,Available,100.0,,228,2,0,1,1,0,29.0,61.0,37.0,12.4,21,66,6,6,112,17,High,76.0,0,4,1,1,2,2
646,Gomes,João Victor Gomes da Silva,20,Wolves,MID,a,Available,100.0,,1594,18,0,0,6,0,242.8,184.6,101.0,53.2,21,405,1,1,759,17,High,83.89473684210526,1,9,0,6,2,2
647,Guedes,Gonçalo Manuel Ganchinho Guedes,20,Wolves,MID,u,Unavailable,0.0,Has joined Real Sociedad permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
648,Munetsi,Marshall Munetsi,20,Wolves,MID,d,Doubtful,50.0,Calf injury - 50% chance of playing,872,9,1,2,2,0,163.6,61.8,196.0,42.1,21,0,8,7,70,17,High,87.2,0,2,1,2,2,2
649,B.Traore,Boubacar Traoré,20,Wolves,MID,u,Unavailable,0.0,Has joined FC Metz on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
650,Chirewa,Tawanda Chirewa,20,Wolves,MID,a,Available,100.0,,25,0,0,0,0,0,3.2,0.3,0.0,0.4,21,4,8,12,25,17,High,25.0,0,2,1,0,2,2
651,Edozie,Tom Edozie,20,Wolves,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
652,Gonzalez,Enso González Medina,20,Wolves,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
653,Hodge,Joe Hodge,20,Wolves,MID,u,Unavailable,0.0,Signed by CD Tondela,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
654,Strand Larsen,Jørgen Strand Larsen,20,Wolves,FWD,a,Available,100.0,,1309,14,1,1,2,0,121.6,101.3,244.0,46.2,21,196,0,2,602,17,High,87.26666666666667,0,10,0,2,2,2
