id,code,web_name,first_name,second_name,full_name,team_id,team_name,team_short_name,team_strength,position_id,position,status,status_description,chance_of_playing_next,chance_of_playing_this,news,news_added,minutes,starts,expected_starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,influence,creativity,threat,ict_index,now_cost,selected_by_percent,in_dreamteam,fetch_date,current_gameweek,games_played,recent_minutes_last_5,recent_games_last_5,avg_minutes_per_game_last_5,times_unavailable_last_10,max_consecutive_unavailable,total_minutes_last_10,games_started_last_10,workload_trend,total_upcoming_fixtures,next_5_fixtures_count,avg_days_between_fixtures,congestion_level,home_fixtures_upcoming,away_fixtures_upcoming
182,432720,Trafford,James,Trafford,James Trafford,13,Man City,MCI,4,1,GK,a,Available,100.0,100.0,,,270,3,0.0,0,0,1,4,0,0,0,11,0,0,100.2,0.0,0.0,10.1,4.6,1.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,12,0,0,stable,23,5,13.0,Low,11,12
399,121160,Ederson M.,Ederson,Santana de Moraes,Ederson Santana de Moraes,13,Man City,MCI,4,1,GK,u,Unavailable,0.0,0.0,has joined Fenerbache permanently.,2025-09-02T13:32:35.715838Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.3,0.9,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
400,88248,Ortega Moreno,Stefan,Ortega Moreno,Stefan Ortega Moreno,13,Man City,MCI,4,1,GK,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.7,0.2,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
401,122074,Bettinelli,Marcus,Bettinelli,Marcus Bettinelli,13,Man City,MCI,4,1,GK,a,Available,100.0,100.0,,2025-08-22T12:00:07.134628Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
402,448514,Aït-Nouri,Rayan,Aït-Nouri,Rayan Aït-Nouri,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,2025-10-17T13:00:10.922539Z,203,3,0.52,0,0,1,2,0,0,0,0,1,0,44.0,27.5,7.0,7.8,5.7,4.3,False,2025-12-10 15:30:26,15,15,0,0,0.0,9,6,1,0,decreasing,23,5,13.0,Low,11,12
403,477424,Gvardiol,Joško,Gvardiol,Joško Gvardiol,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,2025-08-15T14:00:07.606174Z,948,11,1.64,2,1,4,12,0,0,0,0,2,0,255.4,74.7,118.0,44.8,5.9,6.8,False,2025-12-10 15:30:26,15,15,429,5,85.8,1,3,768,9,stable,23,5,13.0,Low,11,12
404,211975,Akanji,Manuel,Akanji,Manuel Akanji,13,Man City,MCI,4,2,DEF,u,Unavailable,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,2025-09-02T13:32:35.738667Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,0.3,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
405,126184,Aké,Nathan,Aké,Nathan Aké,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,,222,1,0.45,0,0,1,3,0,0,0,0,0,0,39.4,25.0,13.0,7.8,5.3,0.6,False,2025-12-10 15:30:26,15,15,21,2,4.2,6,5,131,1,decreasing,23,5,13.0,Low,11,12
406,578153,Khusanov,Abdukodir,Khusanov,Abdukodir Khusanov,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,2025-09-21T22:30:06.201489Z,227,3,0.02,0,0,1,1,0,0,0,0,1,0,42.4,5.2,0.0,4.8,5.4,0.3,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,10,0,0,stable,23,5,13.0,Low,11,12
407,465351,Matheus N.,Matheus,Nunes,Matheus Nunes,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,,1053,11,1.07,1,3,4,13,0,0,0,0,2,0,266.8,148.1,38.0,45.4,5.3,1.3,False,2025-12-10 15:30:26,15,15,450,5,90.0,0,1,900,10,stable,23,5,13.0,Low,11,12
408,171314,Rúben,Rúben,dos Santos Gato Alves Dias,Rúben dos Santos Gato Alves Dias,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,,1265,14,0.69,2,0,6,15,0,0,0,0,0,0,350.0,74.7,44.0,47.0,5.6,5.5,False,2025-12-10 15:30:26,15,15,450,5,90.0,0,0,900,10,stable,23,5,13.0,Low,11,12
409,97299,Stones,John,Stones,John Stones,13,Man City,MCI,4,2,DEF,d,Doubtful,50.0,100.0,Leg injury - 50% chance of playing,2025-12-08T10:30:09.659145Z,351,4,0.06,0,0,1,8,0,0,0,0,0,0,76.6,19.6,2.0,9.8,5.4,0.7,False,2025-12-10 15:30:26,15,15,27,2,5.4,7,3,87,1,decreasing,23,5,13.0,Low,11,12
410,477064,Lewis,Rico,Lewis,Rico Lewis,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,2025-09-05T10:00:06.653551Z,180,2,0.93,0,1,1,3,0,0,0,0,0,0,48.0,33.6,15.0,9.6,4.7,1.4,False,2025-12-10 15:30:26,15,15,8,1,1.6,7,6,20,0,decreasing,23,5,13.0,Low,11,12
411,472769,O’Reilly,Nico,O'Reilly,Nico O'Reilly,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,2025-09-05T10:00:06.671127Z,1043,11,3.09,1,3,6,11,0,0,0,0,2,0,285.6,193.3,171.0,65.0,5.2,7.5,False,2025-12-10 15:30:26,15,15,450,5,90.0,0,1,825,9,stable,23,5,13.0,Low,11,12
412,616222,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,Vitor de Oliveira Nunes dos Reis,13,Man City,MCI,4,2,DEF,u,Unavailable,0.0,0.0,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
413,438234,Marmoush,Omar,Marmoush,Omar Marmoush,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,2025-10-17T13:00:10.956609Z,203,2,1.71,0,1,0,3,0,0,0,0,0,0,41.2,38.8,93.0,17.1,8.3,2.5,False,2025-12-10 15:30:26,15,15,41,4,8.2,4,5,55,0,increasing,23,5,13.0,Low,11,12
414,209244,Foden,Phil,Foden,Phil Foden,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,2025-08-10T23:00:06.538510Z,1045,12,6.19,6,2,6,11,0,0,0,0,3,0,352.0,467.8,259.0,107.7,8.6,27.1,False,2025-12-10 15:30:26,15,15,424,5,84.8,0,1,873,10,stable,23,5,13.0,Low,11,12
415,510281,Savinho,Sávio,Moreira de Oliveira,Sávio Moreira de Oliveira,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,2025-08-15T14:00:07.649098Z,436,4,1.39,0,1,2,5,0,0,0,0,1,0,62.8,120.4,144.0,32.7,6.9,0.4,False,2025-12-10 15:30:26,15,15,85,4,17.0,1,3,420,4,decreasing,23,5,13.0,Low,11,12
416,165809,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,,975,11,1.73,0,2,4,12,0,0,0,0,4,0,139.6,226.7,45.0,41.0,6.2,0.5,False,2025-12-10 15:30:26,15,15,425,5,85.0,0,0,626,7,increasing,23,5,13.0,Low,11,12
417,466052,Cherki,Rayan,Cherki,Rayan Cherki,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,2025-09-01T10:30:08.352331Z,393,5,3.45,1,6,1,5,0,0,0,0,1,0,187.6,246.5,130.0,56.5,6.4,3.8,False,2025-12-10 15:30:26,15,15,232,5,46.4,2,5,323,3,increasing,23,5,13.0,Low,11,12
418,248875,Doku,Jérémy,Doku,Jérémy Doku,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,,935,11,5.1,1,6,5,9,0,0,0,0,0,0,267.4,496.4,314.0,107.7,6.6,9.1,False,2025-12-10 15:30:26,15,15,391,5,78.2,0,0,654,7,increasing,23,5,13.0,Low,11,12
420,59859,Gündoğan,İlkay,Gündoğan,İlkay Gündoğan,13,Man City,MCI,4,3,MID,u,Unavailable,0.0,0.0,has joined Galatasaray permanently.,2025-09-05T08:55:41.702765Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.3,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
421,220566,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo 'Rodri' Hernandez Cascante,13,Man City,MCI,4,3,MID,i,Injured,0.0,0.0,Muscle injury - Unknown return date,2025-11-07T16:00:08.654141Z,292,4,0.36,0,0,1,3,0,0,0,0,0,0,50.6,50.9,19.0,12.0,6.3,0.4,False,2025-12-10 15:30:26,15,15,0,0,0.0,8,5,22,0,decreasing,23,5,13.0,Low,11,12
422,91651,Kovačić,Mateo,Kovačić,Mateo Kovačić,13,Man City,MCI,4,3,MID,i,Injured,0.0,0.0,Ankle injury - Unknown return date,2025-11-03T09:30:08.601064Z,4,0,0.0,0,0,0,0,0,0,0,0,0,0,2.6,0.8,0.0,0.3,5.9,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,9,7,4,0,decreasing,23,5,13.0,Low,11,12
423,465694,N.Gonzalez,Nico,González Iglesias,Nico González Iglesias,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,2025-10-22T10:00:08.540683Z,977,10,1.08,1,0,5,11,0,0,0,0,3,0,213.8,130.7,56.0,40.1,5.9,0.1,False,2025-12-10 15:30:26,15,15,423,5,84.6,0,1,785,9,stable,23,5,13.0,Low,11,12
424,477555,Bobb,Oscar,Bobb,Oscar Bobb,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,,464,5,1.55,0,1,2,5,0,0,0,0,1,0,69.8,154.3,87.0,31.2,5.2,0.2,False,2025-12-10 15:30:26,15,15,13,1,2.6,5,3,207,2,decreasing,23,5,13.0,Low,11,12
425,575204,Echeverri,Claudio,Echeverri,Claudio Echeverri,13,Man City,MCI,4,3,MID,u,Unavailable,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,2025-08-21T14:03:07.217793Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
427,433036,Reijnders,Tijjani,Reijnders,Tijjani Reijnders,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,,946,11,3.97,2,2,3,13,0,0,0,0,2,0,188.2,215.8,203.0,60.1,5.3,13.5,False,2025-12-10 15:30:26,15,15,189,4,37.8,1,1,496,5,decreasing,23,5,13.0,Low,11,12
428,566164,Nypan,Sverre,Nypan,Sverre Nypan,13,Man City,MCI,4,3,MID,u,Unavailable,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,2025-08-19T13:38:08.307876Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
429,155405,Phillips,Kalvin,Phillips,Kalvin Phillips,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.8,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
430,223094,Haaland,Erling,Haaland,Erling Haaland,13,Man City,MCI,4,4,FWD,a,Available,100.0,100.0,,2025-09-24T06:00:06.159318Z,1282,15,15.06,15,3,7,15,0,0,1,0,0,0,619.0,105.0,785.0,151.0,15.0,73.0,True,2025-12-10 15:30:26,15,15,428,5,85.6,0,0,869,10,stable,23,5,13.0,Low,11,12
736,204936,Donnarumma,Gianluigi,Donnarumma,Gianluigi Donnarumma,13,Man City,MCI,4,1,GK,a,Available,100.0,100.0,,,1080,12,0.0,0,0,5,12,0,1,0,21,4,0,177.4,0.0,0.0,17.9,5.7,10.2,False,2025-12-10 15:30:26,15,12,450,5,90.0,0,0,900,10,stable,23,5,13.0,Low,11,12
739,590039,Mukasa,Divine,Mukasa,Divine Mukasa,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,0.0,False,2025-12-10 15:30:26,15,12,0,0,0.0,10,12,0,0,stable,23,5,13.0,Low,11,12
740,566213,Mfuni,Stephen,Mfuni,Stephen Mfuni,13,Man City,MCI,4,2,DEF,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,False,2025-12-10 15:30:26,15,12,0,0,0.0,10,12,0,0,stable,23,5,13.0,Low,11,12
742,616288,McAidoo,Ryan,McAidoo,Ryan McAidoo,13,Man City,MCI,4,3,MID,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,False,2025-12-10 15:30:26,15,10,0,0,0.0,10,10,0,0,stable,23,5,13.0,Low,11,12
119,446008,Mbeumo,Bryan,Mbeumo,Bryan Mbeumo,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,,1315,15,7.88,6,1,2,21,0,0,0,0,3,0,347.0,442.2,487.0,127.6,8.4,28.9,False,2025-12-10 15:30:26,15,15,450,5,90.0,0,0,886,10,stable,23,5,11.8,Low,12,11
431,451302,Bayindir,Altay,Bayındır,Altay Bayındır,14,Man Utd,MUN,3,1,GK,a,Available,100.0,100.0,,,540,6,0.05,0,0,0,11,0,0,0,13,0,0,118.4,10.0,0.0,12.8,4.8,0.3,False,2025-12-10 15:30:26,15,15,0,0,0.0,9,9,90,1,decreasing,23,5,11.8,Low,12,11
432,202641,Onana,André,Onana,André Onana,14,Man Utd,MUN,3,1,GK,u,Unavailable,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,2025-09-12T15:53:11.993916Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,0.2,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
433,588555,Harrison,Elyh,Harrison,Elyh Harrison,14,Man Utd,MUN,3,1,GK,u,Unavailable,0.0,0.0,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
434,21205,Heaton,Tom,Heaton,Tom Heaton,14,Man Utd,MUN,3,1,GK,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,0.3,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
435,461537,Mee,Dermot,Mee,Dermot Mee,14,Man Utd,MUN,3,1,GK,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
436,209365,De Ligt,Matthijs,de Ligt,Matthijs de Ligt,14,Man Utd,MUN,3,2,DEF,d,Doubtful,75.0,75.0,Knock - 75% chance of playing,2025-12-05T00:30:07.892711Z,1170,13,2.21,1,0,1,20,0,0,0,0,0,0,276.6,60.2,122.0,45.7,5.0,3.1,False,2025-12-10 15:30:26,15,15,270,3,54.0,2,2,720,8,decreasing,23,5,11.8,Low,12,11
437,221820,Martinez,Lisandro,Martínez,Lisandro Martínez,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,2025-08-10T23:00:06.577034Z,31,0,0.04,0,0,0,0,0,0,0,0,0,0,13.0,2.1,0.0,1.5,4.8,0.1,False,2025-12-10 15:30:26,15,15,31,3,6.2,7,12,31,0,increasing,23,5,11.8,Low,12,11
438,230001,Mazraoui,Noussair,Mazraoui,Noussair Mazraoui,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,2025-09-26T15:00:08.532805Z,439,6,0.24,0,0,1,5,0,0,0,0,1,0,106.6,51.1,14.0,17.1,4.9,0.2,False,2025-12-10 15:30:26,15,15,296,5,59.2,4,4,309,2,increasing,23,5,11.8,Low,12,11
439,661712,D.Leon,Diego,León Blanco,Diego León Blanco,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.2,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
440,216051,Dalot,Diogo,Dalot Teixeira,Diogo Dalot Teixeira,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,75.0,,2025-12-05T17:00:09.775964Z,864,10,1.74,1,3,2,16,0,0,0,0,0,0,193.8,192.4,76.0,46.2,4.4,1.1,False,2025-12-10 15:30:26,15,15,282,5,56.4,0,2,682,8,stable,23,5,11.8,Low,12,11
441,596777,Dorgu,Patrick,Dorgu,Patrick Dorgu,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,,708,7,1.5,0,1,1,13,0,0,0,0,4,0,127.8,153.2,96.0,37.7,4.1,2.4,False,2025-12-10 15:30:26,15,15,165,5,33.0,0,1,348,2,stable,23,5,11.8,Low,12,11
442,95658,Maguire,Harry,Maguire,Harry Maguire,14,Man Utd,MUN,3,2,DEF,i,Injured,0.0,0.0,Hamstring injury - Unknown return date,2025-11-08T18:30:08.844225Z,341,4,0.34,1,1,2,4,0,0,0,0,0,0,86.8,16.3,40.0,14.3,4.3,0.5,False,2025-12-10 15:30:26,15,15,71,1,14.2,6,4,231,3,decreasing,23,5,11.8,Low,12,11
443,106760,Shaw,Luke,Shaw,Luke Shaw,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,,1281,15,0.77,0,1,2,19,0,0,0,0,2,0,219.8,106.3,13.0,33.9,4.5,0.6,False,2025-12-10 15:30:26,15,15,438,5,87.6,0,0,846,10,stable,23,5,11.8,Low,12,11
444,550864,Yoro,Leny,Yoro,Leny Yoro,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,,847,9,0.43,0,1,1,17,0,0,0,0,0,0,142.4,54.3,32.0,22.8,4.3,1.5,False,2025-12-10 15:30:26,15,15,227,5,45.4,0,0,506,4,stable,23,5,11.8,Low,12,11
445,577974,Amass,Harry,Amass,Harry Amass,14,Man Utd,MUN,3,2,DEF,u,Unavailable,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,2025-09-02T13:39:58.762783Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
446,547676,Fredricson,Tyler,Fredricson,Tyler Fredricson,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.8,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
447,606745,Heaven,Ayden,Heaven,Ayden Heaven,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,2025-10-14T13:00:06.698643Z,141,2,0.11,0,1,0,3,0,0,0,0,1,0,50.8,11.2,6.0,6.8,3.8,1.4,False,2025-12-10 15:30:26,15,15,113,2,22.6,7,6,138,1,increasing,23,5,11.8,Low,12,11
448,222690,Malacia,Tyrell,Malacia,Tyrell Malacia,14,Man Utd,MUN,3,2,DEF,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.8,0.4,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
449,141746,B.Fernandes,Bruno,Borges Fernandes,Bruno Borges Fernandes,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,,1340,15,10.21,4,6,1,22,0,0,2,0,2,0,518.8,655.0,305.0,148.1,9.1,21.8,True,2025-12-10 15:30:26,15,15,450,5,90.0,0,0,894,10,stable,23,5,11.8,Low,12,11
450,430871,Cunha,Matheus,Santos Carneiro da Cunha,Matheus Santos Carneiro da Cunha,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,2025-11-25T00:00:08.817052Z,849,10,3.99,1,1,2,11,0,0,0,0,0,0,168.4,180.2,258.0,60.7,7.9,3.7,False,2025-12-10 15:30:26,15,15,237,3,47.4,2,2,613,7,decreasing,23,5,11.8,Low,12,11
451,176297,Rashford,Marcus,Rashford,Marcus Rashford,14,Man Utd,MUN,3,3,MID,u,Unavailable,0.0,0.0,Has joined Barcelona on loan for the rest of the season,2025-07-24T10:12:59.455702Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
452,493250,Amad,Amad,Diallo,Amad Diallo,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,2025-09-26T15:00:08.569110Z,1113,13,4.9,1,4,2,14,0,0,0,0,1,0,244.6,373.7,241.0,86.1,6.3,1.8,False,2025-12-10 15:30:26,15,15,450,5,90.0,1,1,757,8,increasing,23,5,11.8,Low,12,11
454,467169,Antony,Antony,dos Santos,Antony dos Santos,14,Man Utd,MUN,3,3,MID,u,Unavailable,0.0,0.0,has joined Real Betis permanently.,2025-09-02T13:30:59.559397Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.9,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
455,184341,Mount,Mason,Mount,Mason Mount,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,2025-10-24T14:00:08.382202Z,579,7,2.35,3,0,3,8,0,0,0,0,0,0,138.0,128.9,123.0,39.0,5.9,0.4,False,2025-12-10 15:30:26,15,15,248,5,49.6,2,2,381,4,increasing,23,5,11.8,Low,12,11
457,61256,Casemiro,Carlos Henrique,Casimiro,Carlos Henrique Casimiro,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,2025-11-08T18:30:08.862942Z,931,13,2.63,3,3,3,10,0,0,0,0,4,1,267.4,137.1,166.0,57.2,5.5,1.4,False,2025-12-10 15:30:26,15,15,385,5,77.0,1,1,685,7,stable,23,5,11.8,Low,12,11
458,516895,Mainoo,Kobbie,Mainoo,Kobbie Mainoo,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,2025-11-08T18:30:08.882474Z,183,0,0.31,0,0,0,6,0,0,0,0,0,0,36.6,75.8,15.0,12.8,4.6,0.4,False,2025-12-10 15:30:26,15,15,45,3,9.0,3,2,107,0,stable,23,5,11.8,Low,12,11
459,232112,Ugarte,Manuel,Ugarte Ribeiro,Manuel Ugarte Ribeiro,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,,312,2,0.09,0,0,0,12,0,0,0,0,0,0,55.4,28.8,2.0,8.5,4.7,0.1,False,2025-12-10 15:30:26,15,15,31,2,6.2,4,2,142,1,decreasing,23,5,11.8,Low,12,11
460,490881,Collyer,Toby,Collyer,Toby Collyer,14,Man Utd,MUN,3,3,MID,u,Unavailable,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,2025-08-19T13:36:56.708077Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
461,556639,Fitzgerald,Jayce,Fitzgerald,Jayce Fitzgerald,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
462,547037,J.Fletcher,Jack,Fletcher,Jack Fletcher,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
463,618873,Kone,Sékou,Koné,Sékou Koné,14,Man Utd,MUN,3,3,MID,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
464,559684,Moorhouse,Jack,Moorhouse,Jack Moorhouse,14,Man Utd,MUN,3,3,MID,u,Unavailable,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,2025-09-22T21:21:54.592776Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
465,497894,Højlund,Rasmus,Højlund,Rasmus Højlund,14,Man Utd,MUN,3,4,FWD,u,Unavailable,0.0,0.0,has joined Napoli on loan for the rest of the season.,2025-09-02T13:30:59.575548Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.3,0.3,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
466,458249,Zirkzee,Joshua,Zirkzee,Joshua Zirkzee,14,Man Utd,MUN,3,4,FWD,a,Available,100.0,100.0,,2025-08-10T23:00:06.602693Z,345,3,1.73,1,0,1,6,0,0,0,0,1,0,76.6,73.2,134.0,28.1,5.8,0.6,False,2025-12-10 15:30:26,15,15,263,4,52.6,4,2,276,3,increasing,23,5,11.8,Low,12,11
467,596047,Obi,Chido,Obi,Chido Obi,14,Man Utd,MUN,3,4,FWD,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.2,1.4,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
468,575034,Wheatley,Ethan,Wheatley,Ethan Wheatley,14,Man Utd,MUN,3,4,FWD,u,Unavailable,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,2025-09-22T21:18:26.096577Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,11.8,Low,12,11
